"This thesis presents the development offuranones and peptidomimetics as novel antimicrobial agents that inhibit quorum sensing in Gram-negative and Gram-positive bacteria respectively. A versatile synthetic route to generate novel furanone compounds was developed. Ketones bearing bulky C3-substituents such as iso-propyl or tert-butyl underwent C1-selective condensation with glyoxylic acid to afford 4-oxohept-2-enoic acids which were brominated, dehydratedin the presence of phosphorus pentoxide and dehydrobrominated with 1,8-diazabicyclo[5.4.0]undec-7-ene (DBU) to give 3-bromo-5-propylidenefuran-2-ones. Conversely, treatment with sulfuric acid gave 4-bromo-5-propylidenefuran-2-ones in one step.The related dihydropyrrolone compounds were also obtained through a lactone-lactamization reaction. Ketones bearing less bulky alkyl groups underwent C3-selective condensation with glyoxylic acid to give 3-acetylpent-2-enoic acids which were brominated and cyclised to give 4-alkyl-3-bromo-5-methylenefuranones. Further bromination and dehydrobromination gave the corresponding 5-bromomethylene analogues. 4-Aryl-5-bromomethylene furanones were similarly prepared. Cyclization of aryl-substituted alkenoic acids in the presence of phosphorus pentoxide gave poor yields, however, good yields were obtained upon treatment with thionyl chloride to give the related 4-aryl-5-chlorofuranones. The Suzuki-Miyaura coupling reaction was employed as an alternate strategy towards aryl-substituted furanones, with a series of 3-aryl, 4-aryl and 5-arylidene furanones being prepared in good yields. 4-Bromo-5-(bromomethylene) furan-2(5H)-one was found to preferentially react at the exocyclic vinylic bromo substituent in the presence of one equivalent of the boronic acid and generate the related diaryl analogue when an excess was used. This reactivity was exploited to develop unsymmetrically substituted diaryl furanones. 5-Fluoromethylene furanones were prepared via condensation of fluoroketones with glyoxylic acid. Alternatively, 5-hydroxylfuranones were converted to 5-fluorofuranones using diethylaminosulfur trifluoride(DAST). Direct conversion of a bromide atom to a fluoride was unsuccessful. Novel peptidomimetics were prepared using the facilenucleophilic ring-opening reaction of N-acetylisatin.Different bis-N-acetylisatins were prepared via the Sandmeyer isonitrosoacetanilide isatin synthesis and their ring-opening reactions with amines, alcohols and amino acid methyl esters wereinvestigated.
Synthesis of novel flavones and isoflavones",2011,"Devakaram, Ruth Vandana"
"The primary aim of this project is to synthesize new heterocyclic compounds derived from flavones and isoflavones and thereby, to investigate various methodologies for their synthesis. The biflavonoid, dependensin was a major focus of our study since the benzopyrano[4,3-b]benzopyran ring system present in the natural product was unique and hence, desirable for biological applications. We targeted the acid-catalyzed reactions of 5-methoxy-, 6-methoxy- and 7-methoxyflavenes and found the dimerization to be dependent on the position of the methoxy substituent in the flavene ring. A series of benzopyrano[4,3-b]benzopyrans was generated from the acid-catalyzed reactions of 7-methoxyflavenes and 5,7,8-trimethoxyflavenes. Interestingly, the acid-catalyzed reactions attempted on 5-methoxy- and 6-methoxyflavenes were found to undergo dimerization differently to yield a novel range of biflavonoids containing the tetrahydrochromeno[2,3-b]chromene ring system. A plausible mechanism for the observed rearrangement has also been proposed. The effect of various acids used as catalysts on the dimerization reactions has been evaluated and discussed in this thesis. Similarly, the acid-catalyzed dimerization reactions on isoflavanols and their corresponding isoflavenes were studied in depth and dimerization was found to be dependent on the presence of electron rich substituents in ring B of the isoflavanols and also in performing the reaction in very cold conditions. A probable rationale to this rearrangement has been described. The widespread applications of Mannich bases in medicinal chemistry are noteworthy. Hence, another part of the project was to study the Mannich reactions on flavones using various primary and secondary amines, aminals and amino acids and to probe into the regioselectivity and chemoselectivity of the products obtained. The key point of interest to note was the site of activation in the flavone ring, which was C5 in 6-hydroxyflavones and C8 in 7-hydroxyflavones. The primary amines yielded benzoxazines whereas the secondary amines, aminals and amino acids yielded simple Mannich bases. Further, the benzoxazines were found to undergo cleavage to generate the corresponding simple Mannich bases. Our research group has previously worked on the synthesis of a series of 4-arylflavans and 4-arylisoflavans, but however, there are no reports on the synthesis of 4-arylazaflavans in the literature. Hence, 4-arylazaflavans were synthesized via the acid-catalyzed reactions of azaflavanols with nucleophiles such as naphthol and dimethoxyphenol, whereas 4-heteroarylazaflavans were obtained using heterocycles such as furan, indoles and isoflavenes. Attempts were made to synthesize the corresponding azaflavenes with the primary aim on subjecting them to acid-catalyzed dimerization reactions similar to the flavenes. However, the dominant product isolated was the corresponding quinoline in all cases. Several experiments were conducted in order to oxidize the 4-arylazaflavans to the corresponding quinolines. The optimum conditions were achieved with the use of iodine as catalyst. This introduces a new strategy to the synthesis of 2,4-disubstituted quinolines.
Synthesis of new fused heterocyclic systems",2010,"Khan, Taj Usman"
"The primary aim of this project was to synthesize novel 4,6-dihydroxyindoles and 5,7-dihydroxyquinolin-2-ones and to study their reactivity. 4,6-Dibenzyloxyindoles were synthesised from 3,5-dibenzyloxyaniline. The synthesis of 3,5-dibenzyloxyaniline was initially attempted using a modified Curtius reaction. However, this method was not efficient due to the requirement of multiple steps and a low yield in the penultimate step. To overcome this, an alternative synthesis starting from phloroglucinol was optimised which gave 3,5-dibenzyloxyaniline in four steps in 84% overall yield. By employing 3,5-dibenzyloxyaniline, a variety of indoles were prepared using methods such as the Bischler, modified Bischler and Hemetsberger indole syntheses. A one-pot reaction for the synthesis of 2-substituted indoles, 2,3-disubstituted indoles and 3-substituted indoles was investigated. The reactivity studies on 4,6-dibenzyloxyindoles included formylation, bromination, the Mannich reaction, the synthesis of indolylmethanes and biindolyls. Using 4,6-dihydroxyindoles a new class of heterocyclic pyrano[2,3-g]indoles was prepared via the von Pechmann reaction in 60-73% yield. Pyrano[2,3-f]indoles were also prepared from 5-aminoresorcinol employing the Bischler indole synthesis in 62-65% yield. Selected pyranoindoles were tested and found to have anti-cancer and anti-fungal activity in the in vitro assays. The secondary aim of the project was to construct fused heterocyclic systems derived from 4,6-dihydroxyindoles and 5,7-dihydroxyquinolin-2-ones. Furoindoles were synthesised using two different methods. In the first method, the hydroxy group of 4,6-dihydroxyindole at C4 was reacted with α-haloketones to give acyl intermediates which were readily cyclised at C5 by trifluoroacetic acid to give furoindoles in 72-83% yield. In the second method 4-hydroxy-2,3-diphenylindole was used to make a variety of substituted furoindoles in 73-78% yield following a similar method. Dihydropyranoindoles were prepared in four steps with average yield of 71-77% using a modification of the Hemetsberger indole synthesis. These reactions generated four different kinds of novel dihydropyranoindoles. 5,7-Dihydroxyquinolin-2-ones were synthesised from phloroglucinol in good 73-76% yield over two steps. 5,7-Dihydroxyquinolin-2-ones were reacted further with α-haloketones followed by cyclization in trifluoroacetic acid to give difuroquinolones in 58-86% yield. Mannich adducts were obtained in 65-67% yield through the reaction of 5,7-dihydroxyquinolin-2-ones with bis(dimethylamino)methane, whereas oxazinoquinolones were obtained in 63-73% yield when 5,7-dihydroxyquinolin-2-ones were reacted with benzylamine and formaldehyde. Pyrroloquinolines were prepared in a one-step method using indole-7-carbaldehyde and acrylonitrile. This is demonstrated to be a facile method to generate pyrroloquinolines in 70-84% yield.
The synthesis and reactions of new activated indole derivatives",2010,"Bingul, Murat"
"A range of methyl dimethoxyindole-2-carboxylate derivatives has successfully been prepared via the Hemetsberger reaction. The most reactive positions of the indole esters were formylated using the Vilsmeier Haack reaction to yield the related indole carbaldehyde compounds in excellent yields and purity. While methyl 4,5-dimethoxyindole- and 4,6-dimethoxyindole-2-carboxylate underwent nucleophilic substitution exclusively at the C7 position, substitution occurred at C4 and C6 in the case of methyl 5,6-dimethoxyindole and 4,7-dimethoxyindole-2-carboxylate, respectively. The reactivity of methyl 4,7-dimethoxyindole-2-carboxylate was further exploited to prepare the 2,6'biindolyl system by the treating the corresponding indole with 2-indolinone and phosphoryl chloride. The self-condensation of activated methyl hydroxymethyl-indole esters afforded a variety of diindolylmethanes under acidic conditions due to the insistent reactivity of the most nucleophilic positions of the corresponding indoles. A range of unsymmetrical diindolylmethanes was also synthesised from the acid catalysed reaction of methyl 4-hydroxymethylindole-2-carboxylate and methyl dimethoxyindole esters. The reduction of the methyl ester located at C2 afforded a range of 2-hydroxymethylindole derivatives which were oxidised with manganese dioxide to afford new dimethoxyindole-2-carbaldehyde compounds in good yield and purity. The 2-hydroxymethylindole derivatives were also treated with p-toluenesulfonic acid to prepare a series of nine-membered trimeric systems. However, 5,6-dimethoxy-2-hydroxymethylindole was found to be less reactive to form the corresponding trimer. The treatment of activated indole-2-carbaldehydes with nitromethane afforded the structurally important 2-(2-nitrovinyl)indole derivatives which could be useful for the future synthesis of biologically active drug targets. The potential the formylated methyl indole esters for the construction of pyrroloindole and indoloindole systems using the Hemetsberger indole synthesis was investigated. Furthermore, a range of known dicarbaldehdes was also examined in this reaction, however in all cases the corresponding indole-carbaldehydes were found to possess insufficient reactivity towards ethyl azidoacetate. The applicability of the Hemetsberger indole synthesis for the construction of indoloindole systems from naphthalene-2,6-dicarbaldehyde and naphthalene-1,5-dicarbaldehyde was investigated. A new interesting indoloindole system was successfully synthesised from naphthalene-1,5-dicarbaldehyde and naphthalene-2,6-dicarbaldehyde in good yield and purity.
New cyclization reactions of indoles",2010,"Qu, Ji"
"The thesis is mainly concerned with the development of synthetic strategies for the synthesis of new heterocyclic systems based on indoles, and which are related to natural products. A versatile route to indolo[3,2-c]isoquinolines has been found, making use of the acid catalyzed cyclization of indole-3-amides, which in turn were obtained by the Beckmann rearrangement of the related indole-3-oximes. Interestingly, the application of different reaction conditions for the Beckmann rearrangement, lead to the isolation of either the indole-3-amines or indole-3-amides, and these can then be used for further reactions. During an investigation of the scope of this research, a new route for the synthesis of highly substituted indoloimidazole compounds was discovered. These imidazole compounds were formed by an unusual acid catalyzed intermolecular combination of two 2-phenylindole-3-amides. As part of the continuation of our interest in cyclization reactions, bond formation between nucleophilic indole systems and pendant iminium electrophiles was investigated in a variety of cases. This study led to a ring expansion reaction of 3-substituted-4,6-dimethoxy-2-arylindoles, that generated a range of new benzonaphthyridine derivatives when the indoles and iminium substrates were heated with phosphoryl chloride in acetonitrile. Further research also demonstrated the synthesis of indolobenzodiazepines in good yield by an unusual cyclization reaction. In this case, the initial product of activated 3-arylindoles with 2-acetamidobenzyl chloride was further heated with phosphoryl chloride. In all of this work, the significance of the additional reactivity of indoles provided by the methoxy groups is noteworthy.
New heterocyclic systems derived from activated indoles",2010,"Wood, Kasey Cherie"
"This thesis explores the use of activated 3-substituted-4,6-dimethoxyindoles in the preparation of new indole-based heterocyclic systems. Novel pyrrolo[a]indole dimers were synthesized via acid catalysed condensation of 3-substituted-4,6-dimethoxyindoles with acetone and p-substituted acetophenones. General activation of the indole scaffold was found to improve the efficiency and versatility of the reaction when compared to the parent skatole, though a steric limitation was apparent. The bis-indole nature of this system was also exploited to produce a range of mixed indole dimers. The formation of the reaction product was found to be dependent upon the acidity of the reaction mixture, with a spiropyrrolo[a]indole dimer preferentially forming in the presence of a weak acid. 9H-Pyrrolo[1,2-a]indoles were prepared through acid catalysed condensation of 3-substituted-4,6-dimethoxyindoles with a range of chalcones. Conversely, condensations with alkyl α,β-unsaturated ketones were preferentially found to undergo polymerization. General activation of the indole scaffold was found to improve the reaction time and product yield when compared to the parent system. The C2 position was identified as the most reactive position of these 9H-pyrrolo[1,2-a]indoles and the inability to introduce a C5-carbaldehyde functionality hindered subsequent oxidation to the 4,7-indoloquinone scaffold. The ability of 4,6-dimethoxyindoles to specifically activate the indole C7 position was exploited to develop innovative synthetic routes to indoles 1,7-annulated with medium sized rings. In particular, a ring closing metathesis strategy was employed to prepare indoles fused with eight and nine membered cycloalkanes and lactones. Ring closure of larger rings proved unfavourable, hindering the synthesis of ten and eleven membered cycloalkane and glyoxylic ester analogues. Similarly, the development of indole fused lactams was hampered by several of the pathway intermediates displaying undesirable reactivities. A new type of indole flavonoid hybrid was prepared though treatment of 7-nitrovinylindoles with salicylaldehyde in the presence of 1,4-diazabicyclo[2.2.2]octane. However, the reaction was found to be unable to tolerate changes to the reactivity of the aldehyde.
Synthesis of a novel class of peptide mimics derived from N-acylisatins",2008,"Cheah, Wai Ching"
"The primary aim of this thesis was to synthesize a new class of peptide mimics derived from N-acylisatins and to investigate various methodologies for their synthesis. N-Acetylisatin 15 and its derivatives 39 and 40 were found to undergo facile nucleophilic ring-opening with amino acid esters yielding a range of 2-acetamidophenylglyoxylamide derivatives in moderate to good yields. This type of reaction was also found to work for di- and tripeptide methyl ester hydrochlorides leading to a range of N-glyoxylamide peptide mimics. The methodology of the reaction conditions was further extended to N,N′-oxalyl bisisatins 17 and 134, and 1,3,5-tris(2,3-dioxoindoline-1-carbonyl)benzene 168 substrates and their reaction with amino acid esters gave a new range of C,C′-linked-bis-glyoxylamide peptide mimics and C,C′,C′′-linked tris-glyoxylamide peptide mimics respectively. Meanwhile, reactions of N-acylisatins with 1,10-diaminodecane 155 and tris(2-aminoethyl)amine 167 gave the corresponding bis and tris-glyoxylamides. In the event of introducing amino acids at the N-1 position of isatin 9, a range of NH protecting groups for the synthesis of N-protected amino acid acyl isatins 193 were examined. It was found that the phthalamido group, e.g. phthaloylglycine 197, was the best protecting group for the introduction of a glycine unit at the N-1 position of isatin 9. Additionally, a viable and interesting alternative approach utilizing N-succinyl acylisatin 158 as the starting material was also demonstrated. In continuation of our interest in the peptidomimetic approach, a new class of cyclic peptide mimics using Grubbs ring-closing metathesis approach was also successfully synthesized. A range of bis-O-allyl substrates 237, 240, 242 and 246 were prepared from reaction of the corresponding N-acylisatins with L-valine allyl ester hydrochloride 236 and 1,10- diaminodecane 155 respectively. High conversion yields of the target macrocyclic systems 238, 241 and 243 were observed when the bis-Oallyl substrates were irradiated with Hoveyda-Grubb catalyst in a microwave reactor. These latter studies will provide a synthetically versatile platform for the future design of potential new drugs candidates against Gram-positive bacterial infections
Identification of mammalian lipid material by high performance liquid chromatography and Fourier transform ion cyclotron resonance mass spectrometry",2008,"Proschogo, Nicholas William"
"The analysis of the exact compositions of human lipids is of great importance and can lead to a better understanding of the role of lipids in heart diseases and diabetes. Reverse phase and normal phase high performance liquid chromatography has been used for the analysis of lipid material and applied to beef dripping. Electrospray ionization Fourier transform ion cyclotron resonance mass spectrometry has been used to investigate the free fatty acids, monoacylglycerides, diacylglycerides and triacylglycerides present in lard and beef dripping with the general conclusion that this is a semi quantitative method. Collision induced dissociation of di- and triacylglycerides was performed using Fourier transform ion cyclotron resonance mass spectrometry with the energy of activation for the fragmentation process investigated and compared using density functional theory and Rice Ramsperger Kassel Marcus statistical theory of fragmentation. The application of tandem mass spectrometry to mice and human cell cultures and plaques from the abdominal aorta of rabbits was conducted using normal phase high performance liquid chromatography with electrospray ionization Fourier transform ion cyclotron resonance mass spectrometry and quadrupole time of flight mass spectrometry.
Novel antagonists of bacterial signaling pathways",2008,"Goh, Wai Kean"
"Traditional bacterial disease therapies utilize compounds that ultimately kill the target bacteria but it exerts a strong selective pressure on the bacteria to develop multi-drug resistance mutants. The increasing occurrence of resistance in common pathogens has highlighted the need to identify new anti-microbials that target the control of bacterial pathogenicity in a non-extermination manner to reduce the incidence of bacteria resistance. One new strategy exploits the discrete signaling molecules that regulate the various bacterial signaling pathways, which are responsible for the expression of pathogenicity traits. Halogenated furanones (fimbrolides) from the marine red alga, Delisea pulchra have been shown to interfere with the key signaling pathway present in Gram-negative bacteria by competitively displacing the cognate signaling molecule from the transcription protein. This project focused on the design and synthesis of 1,5-dihydropyrrol-2-ones, a new class of fimbrolide derivatives capable of displaying strong antagonistic properties of the fimbrolides. Primary synthetic methodologies examined include the halolactamization of allenamides and the direct lactone-lactam transformation. No doubt, both methodologies yielded the lactam ring, the former failed to introduce the crucial C-5 bromomethylene group essential for bioactivity. A facile high yielding two-step lactone-lactam transformation method was developed and using this method, a wide range of substituted 5-bromomethyl- and 5-dibromomethylene-1,5-dihydropyrrol-2-ones were synthesized. Furthermore, a new class of tricyclic crown-ether type compounds with no literature precedent were discovered. To vary the diversity of the compounds, a related class of compounds, 5,6-dihydroindol-2-ones, were examined. A general versatile method for the synthesis of 7-substituted 5,6-dihydroindol-2-ones was developed. The synthetic strategy proceeds via the established Suzuki-Miyaura cross-coupling reaction of halogenated dihydroindol-2-ones with arylboronic acids/esters. The Suzuki methodology was found to be reliable in furnishing a wide range of 7-substituted products in high yields. A preliminary molecular modeling approach was used to assist in the design of new anti-microbials via the ligand-docking analyses of the TraR and LasR protein. A positive correlation was observed between the docking scores and biological activity and the methodology was further developed into an initial screening tool to filter potential active and non-active compounds. The newly synthesized compounds were analysed for their efficacy in reducing the expression of the Green Fluorescent Protein (GFP) in the presence of natural AHL signaling molecules in an AHL-monitor strain, indicative of the inhibition of bacterial phenotype expression. The dihydropyrrol-2-one class of compounds showed significant biological activity and this highlighted their potential for further development.
Synthesis of heterocyclic analogues of phytoestrogens",2008,"Leu, Chao-Wei"
"The pyrrolo[3,2,1-ij]quinolin-6-one ring system was synthesised from 3-aryl-4,6-dimethoxyindoles and 2,3-disubstituted-4,6-dimethoxyindoles. The reaction of 4,6-dimethoxyindoles under Friedel-Crafts or Vilsmeier-Haack acylation gave the 2- and 7-indolyldeoxybenzoins in good yield. Cyclisation of 7-indolyldeoxybenzoins with N,N-dimethylformamide dimethyl acetal as a one carbon reagent gave the pyrroloquinolin-6-ones in high yield. Reduction of pyrroloquinolin-6-ones with hydrogen gas and 10% palladium on carbon or lithium aluminium hydride yielded the dihydropyrroloquinolin-6-ones. Demethylation of pyrroloquinolin-6-ones with 48% hydrobromic acid in glacial acetic acid gave a mixture of the monohydroxy and dihydroxy analogues in high yield. The synthesis of quinolin-4-ones using the Conrad-Limpach method was attempted using three different cyclisation conditions such as Dowtherm A, polyphosphoric acid and a mixture of diphenyl ether and methanesulfonic acid. Quinolin-2-ones such as 4-methyl-3-aryl-, 3,4-diaryl- and 3-aryl-4-benzyl-5,7-dimethoxyquinolin-2-ones could be synthesised from either the N-phenylacetylaniline or the N-trifluoroacetyl aniline strategy. Attempted reduction of the quinolin-2-ones with standard metal hydride reagents was unsuccessful. However reduction was achieved via the conversion of quinolin-2-one to the corresponding 2-chloroquinoline followed by reaction of the chloroquinoline with zinc powder and glacial acetic acid to produce a novel, highly substituted quinoline system. Demethylation was successfully carried out with 48% hydrobromic acid in glacial acetic acid to give the trihydroxyquinolin-2-one in high yield. The reactions of 4-substituted-5,7-dimethoxyquinolin-2-ones and the corresponding 2-chloroquinolines as potential organic intermediates were explored. Facile formylation of both quinolin-2-ones and 2-chloroquinolines was observed under Vilsmeier-Haack conditions while acetylation was successful under Friedel-Crafts conditions using antimony (V) pentachloride as the Lewis acid. Further reaction of 8-formyl-quinolin-2-one with 1,2-diaminobenzene in N,N-dimethylformamide led to the formation of a new 8-(benzimidazolyl)-quinolin-2-one ring system. The quinolin-2-ones exhibited selective electrophilic substitution at the C8 position for a range of reactions. However, an unexpected nitration occurred at the C3 position for the 4-methoxy and 4-phenyl-5,7-dimethoxyquinolin-2-ones with good yields. A series of novel 4,6-hydroxylindoles was successfully synthesised from the corresponding methoxy analogues in high yield using anhydrous aluminium chloride. When 3-(4-bromophenyl)-4,6-dimethoxyindole was reacted with 48% hydrobromic acid in glacial acetic acid a 2,2?-indolylindoline dimer was formed. The 5,7-dihydroxyquinolin-2-ones were similarly synthesised in high yield using anhydrous aluminium chloride in chlorobenzene.
Synthesis of new heterocyclic structures based on indoles",2007,"Somphol, Kittiya"
"Novel indolo-macrocycles have been generated from the attempts to synthesise bis-indolo-cyclotriveratrylenes by the condensation of I, I'-diindolyl-3,3'-dimethanols catalysed by p-toluenesulfonic acid. The addition of substituents on indoles led to enhanced solubilities of the macrocycles. Nine- and six-membered ring compounds have been synthesized from the acid-catalysed reaction of I,I'-diindolyl compounds and aryl aldehydes. Some reactions of these compounds and the attempted synthesis of 2,2' diindolylmethanes from the cyclic compounds have also been described. The electrophilic substitution reactions of 3-substituted 4,6-dimethoxyindole 2,6-dimethanols and 3-substituted 4,6-dimethoxyindole-7 and 2-carbaldehydes and I-substituted indoles afforded triindolyl dialdehydes. The wriation of substituents at C-7 of indole-7-aldehydes and at C-2 of indole-2-aldehydes has also been discussed. Reaction of the hydroxymethylindole and 1,2-di(indol-I-ylmethyl)benzene gave a new macrocycle. Substitution reactions of 2,2'diindolylmethane-7,7'-dimethanol and indole-7- and 2-aldehydes gave tetraindolyl dialdehydes. Sodium borohydride reduction of tri- and tetra-indolyl dialdehydes gave tri- and tetra-indolyl dimethanols respectively. Acid-catalysed reactions of tri- and tetra-indolyl dimethanols afforded only calix[3] and [4]indoles respectively when all substituents at C-3 of indoles were aryl groups. New conditions for indole based imine synthesis have been established Macrocyclic imine formation from mono-, di-, tri and tetra-indolyl dialdehydes has been investigated. Reactions of indole-3, 7-dialdehydes and short chain diamines (1,2-diaminoethane, 1,2-diaminobenzene and 1,6-diaminohexane) gave mixtures while the reactions with long chain diamines (1,10 diaminodecane and 1,12-diaminododecane) gave monoindolyl macrocyclic imines. Reaction of indole-2, 7-dialdehydes and short chain diamines afforded diindolyl macrocyclic imines with head-tail structures, and the 2,7'2',2""7"",2'''-Tetraindole-7 ,7""'-dialdehyde underwent cyclisation with triindolyl dialdehydes and 1,6-diaminohexane afforded triindolyl macrocyclic imines. 1,2 diaminoethane while the 2,3 '1',1 ""3 "",2""'-tetraindole-7,7""'-dialdehydes underwent imine, with its precise structure established by X-ray crystallography. Reaction of of 1,3-di(indol-l-ylmethyl)benzene and 1,2 diaminoethane yielded a new macrocyclic reactions with long chain diamines yielded monoindolyl macrocyclic imines. Reaction ring closure with 1,2 diaminoethane and 1,6-diaminohexane.
Synthesis of heterocyclic dimers derived from isoflavones and flavones.",2007,"Deodhar, Mandar"
"The primary aim of this project was to synthesize new heterocyclic dimers of isoflavones and flavones, and investigate various methodologies for their synthesis. The secondary aim of the project was to synthesize some flavonoid natural products. Dimeric systems were synthesized using various methodologies including acid catalyzed arylation of isoflavanols and flavanols, acid catalyzed dimerization of flavenes, oxidative dimerization, Sonogashira coupling, Ullmann coupling and Suzuki-Miyaura coupling reactions. The acid catalyzed arylation of isoflavanols was found to proceed in a very stereoselective fashion to give trans-4-arylisoflavans in good yield in a single step. However, related flavanols under similar conditions gave mixtures of cis and trans isomers of 4-arylflavans. Interestingly, it was found that appropriately substituted flavenes, upon treatment with acid undergo stereoselective rearrangement and dimerization to give benzopyranobenzopyrans in high yields. A rationale for the rearrangement is proposed and this dimerization was used for the stereoselective synthesis of the natural product dependensin. As part of the project, some polycyclic natural products such as octandrenolone, flemiculosin, 3-deoxy-MS-II and laxichalcone were also synthesized. Oxidative dimerization of activated isoflavones was found to be very regioselective, and novel isoflavone dimeric systems were synthesized. Related flavones however, failed to undergo dimerization under similar conditions. A probable explanation for high regioselectivity in the case of isoflavones and unreactivity of flavones has been presented. Phenol oxidative coupling was used for the one-step synthesis of another natural product kudzuisoflavone-A from daidzein. Sonogashira coupling was utilized for the synthesis of dimeric systems linked via an acetylic linker. A variety of soflavone isoflavone, flavone-flavone and isoflavone-flavone dimers were synthesized in ""one-pot"" by this methodology and in excellent yields. Although Ullmann coupling was found not to be suitable for the synthesis of isoflavone or flavone dimers, one-pot Suzuki-Miyaura methodology gave flavone dimers and various other heterocyclic dimers in good yields.
Synthesis and reactivity of some activated heterocyclic compounds",2007,"Alamgir, Mahiuddin"
"An alternate approach to the synthesis of calix[3]indoles has been demonstrated, but further attempted synthetic approaches to calixindoles using new leaving groups led to uncharacterized polymeric products. The synthesis of new 7,7'-diindolylmethane- 2,2'-dicarbaldehydes gives potential for further ligand design and metal complex formation. In addition, 4,6-dimethoxyindole-7- carbaldehydes have been effectively converted to a range of 6-methoxyindole-4,7-diones by Dakin oxidation. Various electrophilic substitution reactions have been performed on the 4,6-dimethoxybenzimidazoles. Formylation, acylation, acid catalyzed addition of formaldehyde and nitration revealed that the activated benzimidazoles are less reactive at the specified C-7 position compared to the analogous indoles. The key starting material for a potential calixbenzimidazole was synthesized by the selenium dioxide oxidation of 2-methyl-7-formyl-4,6-dimethoxybenzimidazole and by oxidative cleavage of 4,6-dimethoxy- 2-styrylbenzimidazole by Lemieux-Johnson reagent followed by reduction. Nevertheless, attempted preparation of calixbenzimidazole from 2-hydroxymethyl-4,6-dimethoxy benzimidazole led to formation of a dibenzimidazolyl ether. The synthesis of some novel activated bisbenzimidazoles has been developed. Furthermore, benzimidazoles were incorporated into new ligand systems which have led to a wide range of acyclic quadridentate neutral metal complexes. Activated benzimidazoles overall illustrate one electron irreversible oxidation to form a radical cation followed by multielectron oxidations. On the other hand, the nickelII and cobaltII benzimidazole metal complexes investigated showed one electron ligand centered reversible reduction. Irreversible radical cation oxidation followed by multielectron oxidation of the metal complexes further demonstrates the rich electrochemical nature of the 4,6-dimethoxybenzimidazoles. Some novel 7-(indol-2-yl)-4,6-dimethoxybenzimidazoles were prepared with indolin-2-one and triflic anhydride and an alternate procedure afforded 2-(4,6-dimethoxyindol-7-yl)-benzimidazoles from activated indoles and 2-benzimidazolinone. Two new isomeric series of 2-substituted-5,7-dimethoxybenzothiazoles and 2-substituted-4,6-dimethoxybenzothiazoles were synthesized via Jacobson cyclization. The two strategically placed electron donating methoxy groups activate these benzothiazoles to undergo various electrophilic substitutions at the 4- and 7- positions respectively.
Synthetic strategies for the development of functionalised calixarenes for the study of their host-guest chemistry",2006,"Maharaj, Felicia Dolores Jacinta"
Studies in multicyclic chemistry,2006,"Al Djaidi, Djamal Sholeh"
"* A series of investigations has been carried out on multicyclic organic systems. The Ritter Reaction was used to obtain bridged imines containing an azacyclohexene functionality. The crystal structure of the benzene inclusion compound of one of these was determined, and also that of another spontaneously oxidised example. The reactivity of these bridged imines was then investigated using mercaptoacetic acid, and also dimethyl acetylenedicarboxylate (DMAD). The three bridged imines studied were found to react with DMAD in totally different ways and produced most unusual products whose structures were proved using X-ray crystallography. Mechanistic explanations are provided for the formation of these novel and totally unexpected products. * 6-Methylidene-3,3,7,7-tetramethylbicyclo[3.3.1]nonan-2-one was reacted with acetonitrile and sulfuric acid to deliberately combine molecular rearrangement with Ritter Reaction chemistry. Five different products were obtained and the pathway of formation of these products was uncovered. The structures of three of these rearranged substances were confirmed by X-ray methods. * The rare tricyclo[5.3.1.1 3,9]dodecane ring system is known to contain severe skeletal distortions due to the nature of its skeleton. These properties were investigated by means of X-ray determinations at two temperatures. It was found that although the bond lengths were little affected, several of the bond angles were highly anomalous. These had angles far from the ideal tetrahedral value and, in some cases, were close to planar (120 degrees). The molecular motion of the skeleton was also investigated using variable temperature NMR measurements and energy values for the twisting motion involved were determined. * Schroeter and Vossen's Red Salt, first discovered in 1910, was investigated in detail by NMR and X-ray spectroscopy. The detailed structure of this most unusual compound was determined for the first time. * The Red Salt is based on the bicyclo[3.3.0]octane ring system and can be converted into several synthetically useful derivatives, including a tetraester and the 3,7-diketone. The former was shown to exist completely in the enolised tautomeric form (like Meerwein's Ester), and the latter was used as a synthetic entry for making diquinoline substituted analogues of interest in host-guest chemistry.
Model studies of the cub-histidine-tyrosine centre in cytochrome c oxidase",2005,"Lee, Sang Tae"
